date,type,value
2021-06-03,TMIN,15.0
2021-06-03,PRCP,0.0
2021-06-03,SNWD,0.0
2021-06-04,SNOW,0.0
2021-06-04,TMAX,32.8
2021-06-04,TMIN,18.3
2021-06-04,PRCP,0.0
2021-06-04,SNWD,0.0
2021-06-05,SNOW,0.0
2021-06-05,TMAX,36.7
2021-06-05,TMIN,20.0
2021-06-05,PRCP,0.0
2021-06-05,SNWD,0.0
2021-06-06,SNOW,0.0
2021-06-06,TMAX,37.8
2021-06-06,TMIN,25.6
2021-06-06,PRCP,0.0
2021-06-06,SNWD,0.0
2021-06-07,SNOW,0.0
2021-06-07,TMAX,33.9
2021-06-07,TMIN,25.0
2021-06-07,PRCP,0.0
2021-06-07,SNWD,0.0
2021-06-08,SNOW,0.0
2021-06-08,TMAX,35.6
2021-06-08,TMIN,23.9
2021-06-08,PRCP,0.0
2021-06-08,SNWD,0.0
2021-06-09,SNOW,0.0
2021-06-09,TMAX,35.6
2021-06-09,TMIN,23.9
2021-06-09,PRCP,0.0
2021-06-09,SNWD,0.0
2021-06-10,SNOW,0.0
2021-06-10,TMAX,35.0
2021-06-10,TMIN,23.9
2021-06-10,PRCP,0.0
2021-06-10,SNWD,0.0
2021-06-11,SNOW,0.0
2021-06-11,TMAX,36.7
2021-06-11,TMIN,25.6
2021-06-11,PRCP,0.0
2021-06-11,SNWD,0.0
2021-06-12,SNOW,0.0
2021-06-12,TMAX,33.3
2021-06-12,TMIN,22.2
2021-06-12,PRCP,0.0
2021-06-12,SNWD,0.0
2021-06-13,SNOW,0.0
2021-06-13,TMAX,30.6
2021-06-13,TMIN,17.2
2021-06-13,PRCP,0.0
2021-06-13,SNWD,0.0
2021-06-14,SNOW,0.0
2021-06-14,TMAX,35.0
2021-06-14,TMIN,16.7
2021-06-14,PRCP,0.0
2021-06-14,SNWD,0.0
2021-06-15,SNOW,0.0
2021-06-15,TMAX,31.1
2021-06-15,TMIN,18.3
2021-06-15,PRCP,0.0
2021-06-15,SNWD,0.0
2021-06-16,SNOW,0.0
2021-06-16,TMAX,28.3
2021-06-16,TMIN,17.8
2021-06-16,PRCP,0.0
2021-06-16,SNWD,0.0
2021-06-17,SNOW,0.0
2021-06-17,TMAX,30.6
2021-06-17,TMIN,17.8
2021-06-17,PRCP,0.0
2021-06-17,SNWD,0.0
2021-06-18,SNOW,0.0
2021-06-18,TMAX,32.2
2021-06-18,TMIN,18.9
2021-06-18,PRCP,1.0
2021-06-18,SNWD,0.0
2021-06-19,SNOW,0.0
2021-06-19,TMAX,32.8
2021-06-19,TMIN,18.9
2021-06-19,PRCP,0.0
2021-06-19,SNWD,0.0
2021-06-20,SNOW,0.0
2021-06-20,TMAX,27.8
2021-06-20,TMIN,18.9
2021-06-20,PRCP,0.0
2021-06-20,SNWD,0.0
2021-06-21,SNOW,0.0
2021-06-21,TMAX,24.4
2021-06-21,TMIN,15.0
2021-06-21,PRCP,19.6
2021-06-21,SNWD,0.0
2021-06-22,SNOW,0.0
2021-06-22,TMAX,20.0
2021-06-22,TMIN,11.1
2021-06-22,PRCP,0.0
2021-06-22,SNWD,0.0
2021-06-23,SNOW,0.0
2021-06-23,TMAX,24.4
2021-06-23,TMIN,10.6
2021-06-23,PRCP,0.0
2021-06-23,SNWD,0.0
2021-06-24,SNOW,0.0
2021-06-24,TMAX,30.6
2021-06-24,TMIN,16.1
2021-06-24,PRCP,0.0
2021-06-24,SNWD,0.0
2021-06-25,SNOW,0.0
2021-06-25,TMAX,31.7
2021-06-25,TMIN,20.6
2021-06-25,PRCP,0.0
2021-06-25,SNWD,0.0
2021-06-26,SNOW,0.0
2021-06-26,TMAX,30.6
2021-06-26,TMIN,20.0
2021-06-26,PRCP,0.0
2021-06-26,SNWD,0.0
2021-06-27,SNOW,0.0
2021-06-27,TMAX,25.0
2021-06-27,TMIN,20.0
2021-06-27,PRCP,17.8
2021-06-27,SNWD,0.0
2021-06-28,SNOW,0.0
2021-06-28,TMAX,28.3
2021-06-28,TMIN,19.4
2021-06-28,PRCP,0.0
2021-06-28,SNWD,0.0
2021-06-29,SNOW,0.0
2021-06-29,TMAX,30.0
2021-06-29,TMIN,20.0
2021-06-29,PRCP,4.8
2021-06-29,SNWD,0.0
2021-06-30,SNOW,0.0
2021-06-30,TMAX,29.4
2021-06-30,TMIN,19.4
2021-06-30,PRCP,0.0
2021-06-30,SNWD,0.0
2021-07-01,SNOW,0.0
2021-07-01,TMAX,31.7
2021-07-01,TMIN,19.4
2021-07-01,PRCP,0.0
2021-07-01,SNWD,0.0
2021-07-02,SNOW,0.0
2021-07-02,TMAX,31.1
2021-07-02,TMIN,17.2
2021-07-02,PRCP,0.0
2021-07-02,SNWD,0.0
2021-07-03,SNOW,0.0
2021-07-03,TMAX,30.0
2021-07-03,TMIN,17.2
2021-07-03,PRCP,0.0
2021-07-03,SNWD,0.0
2021-07-04,SNOW,0.0
2021-07-04,TMAX,30.6
2021-07-04,TMIN,19.4
2021-07-04,PRCP,0.0
2021-07-04,SNWD,0.0
2021-07-05,SNOW,0.0
2021-07-05,TMAX,34.4
2021-07-05,TMIN,22.8
2021-07-05,PRCP,0.0
2021-07-05,SNWD,0.0
2021-07-06,SNOW,0.0
2021-07-06,TMAX,35.6
2021-07-06,TMIN,22.8
2021-07-06,PRCP,0.0
2021-07-06,SNWD,0.0
2021-07-07,SNOW,0.0
2021-07-07,TMAX,27.2
2021-07-07,TMIN,15.0
2021-07-07,PRCP,15.2
2021-07-07,SNWD,0.0
2021-07-08,SNOW,0.0
2021-07-08,TMAX,19.4
2021-07-08,TMIN,14.4
2021-07-08,PRCP,0.0
2021-07-08,SNWD,0.0
2021-07-09,SNOW,0.0
2021-07-09,TMAX,23.3
2021-07-09,TMIN,14.4
2021-07-09,PRCP,0.0
2021-07-09,SNWD,0.0
2021-07-10,SNOW,0.0
2021-07-10,TMAX,25.0
2021-07-10,TMIN,17.2
2021-07-10,PRCP,0.0
2021-07-10,SNWD,0.0
2021-07-11,SNOW,0.0
2021-07-11,TMAX,27.8
2021-07-11,TMIN,17.2
2021-07-11,PRCP,0.0
2021-07-11,SNWD,0.0
2021-07-12,SNOW,0.0
2021-07-12,TMAX,28.9
2021-07-12,TMIN,16.7
2021-07-12,PRCP,0.0
2021-07-12,SNWD,0.0
2021-07-13,SNOW,0.0
2021-07-13,TMAX,27.8
2021-07-13,TMIN,16.1
2021-07-13,PRCP,0.0
2021-07-13,SNWD,0.0
2021-07-14,SNOW,0.0
2021-07-14,TMAX,30.0
2021-07-14,TMIN,17.8
2021-07-14,PRCP,0.0
2021-07-14,SNWD,0.0
2021-07-15,SNOW,0.0
2021-07-15,TMAX,23.3
2021-07-15,TMIN,18.3
2021-07-15,SNWD,0.0
2021-07-16,SNOW,0.0
2021-07-16,TMAX,27.8
2021-07-16,TMIN,17.2
2021-07-16,PRCP,0.0
2021-07-16,SNWD,0.0
2021-07-17,SNOW,0.0
2021-07-17,TMAX,28.9
2021-07-17,TMIN,16.7
2021-07-17,PRCP,0.0
2021-07-17,SNWD,0.0
2021-07-18,SNOW,0.0
2021-07-18,TMAX,29.4
2021-07-18,TMIN,17.2
2021-07-18,PRCP,0.0
2021-07-18,SNWD,0.0
2021-07-19,SNOW,0.0
2021-07-19,TMAX,30.6
2021-07-19,TMIN,18.9
2021-07-19,PRCP,0.0
2021-07-19,SNWD,0.0
2021-07-20,SNOW,0.0
2021-07-20,TMAX,31.7
2021-07-20,TMIN,18.9
2021-07-20,PRCP,0.0
2021-07-20,SNWD,0.0
2021-07-21,SNOW,0.0
2021-07-21,TMAX,32.8
2021-07-21,TMIN,19.4
2021-07-21,PRCP,0.0
2021-07-21,SNWD,0.0
2021-07-22,SNOW,0.0
2021-07-22,TMAX,27.2
2021-07-22,TMIN,18.9
2021-07-22,PRCP,0.0
2021-07-22,SNWD,0.0
2021-07-23,SNOW,0.0
2021-07-23,TMAX,30.6
2021-07-23,TMIN,21.7
2021-07-23,PRCP,0.8
2021-07-23,SNWD,0.0
2021-07-24,SNOW,0.0
2021-07-24,TMAX,34.4
2021-07-24,TMIN,22.8
2021-07-24,PRCP,2.0
2021-07-24,SNWD,0.0
2021-07-25,SNOW,0.0
2021-07-25,TMAX,33.3
2021-07-25,TMIN,19.4
2021-07-25,PRCP,0.0
2021-07-25,SNWD,0.0
2021-07-26,SNOW,0.0
2021-07-26,TMAX,33.3
2021-07-26,TMIN,18.9
2021-07-26,PRCP,0.0
2021-07-26,SNWD,0.0
2021-07-27,SNOW,0.0
2021-07-27,TMAX,33.3
2021-07-27,TMIN,18.9
2021-07-27,PRCP,0.0
2021-07-27,SNWD,0.0
2021-07-28,SNOW,0.0
2021-07-28,TMAX,33.3
2021-07-28,TMIN,19.4
2021-07-28,PRCP,0.0
2021-07-28,SNWD,0.0
2021-07-29,SNOW,0.0
2021-07-29,TMAX,33.3
2021-07-29,TMIN,23.3
2021-07-29,PRCP,3.8
2021-07-29,SNWD,0.0
2021-07-30,SNOW,0.0
2021-07-30,TMAX,28.9
2021-07-30,TMIN,18.9
2021-07-30,PRCP,0.0
2021-07-30,SNWD,0.0
2021-07-31,SNOW,0.0
2021-07-31,TMAX,27.2
2021-07-31,TMIN,16.1
2021-07-31,PRCP,0.0
2021-07-31,SNWD,0.0
2021-08-01,SNOW,0.0
2021-08-01,TMAX,30.0
2021-08-01,TMIN,16.7
2021-08-01,PRCP,0.0
2021-08-01,SNWD,0.0
2021-08-02,SNOW,0.0
2021-08-02,TMAX,26.7
2021-08-02,TMIN,16.1
2021-08-02,PRCP,0.0
2021-08-02,SNWD,0.0
2021-08-03,SNOW,0.0
2021-08-03,TMAX,28.9
2021-08-03,TMIN,16.1
2021-08-03,PRCP,0.0
2021-08-03,SNWD,0.0
2021-08-04,SNOW,0.0
2021-08-04,TMAX,29.4
2021-08-04,TMIN,16.7
2021-08-04,PRCP,0.0
2021-08-04,SNWD,0.0
2021-08-05,SNOW,0.0
2021-08-05,TMAX,28.9
2021-08-05,TMIN,18.3
2021-08-05,PRCP,0.0
2021-08-05,SNWD,0.0
2021-08-06,SNOW,0.0
2021-08-06,TMAX,27.2
2021-08-06,TMIN,20.0
2021-08-06,PRCP,17.3
2021-08-06,SNWD,0.0
2021-08-07,SNOW,0.0
2021-08-07,TMAX,29.4
2021-08-07,TMIN,20.6
2021-08-07,PRCP,0.3
2021-08-07,SNWD,0.0
2021-08-08,SNOW,0.0
2021-08-08,TMAX,23.3
2021-08-08,TMIN,20.6
2021-08-08,PRCP,18.0
2021-08-08,SNWD,0.0
2021-08-09,SNOW,0.0
2021-08-09,TMAX,27.8
2021-08-09,TMIN,21.7
2021-08-09,PRCP,10.2
2021-08-09,SNWD,0.0
2021-08-10,SNOW,0.0
2021-08-10,TMAX,29.4
2021-08-10,TMIN,21.1
2021-08-10,PRCP,0.0
2021-08-10,SNWD,0.0
2021-08-11,SNOW,0.0
2021-08-11,TMAX,31.7
2021-08-11,TMIN,20.0
2021-08-11,PRCP,0.0
2021-08-11,SNWD,0.0
2021-08-12,SNOW,0.0
2021-08-12,TMAX,29.4
2021-08-12,TMIN,19.4
2021-08-12,PRCP,0.0
2021-08-12,SNWD,0.0
2021-08-13,SNOW,0.0
2021-08-13,TMAX,28.3
2021-08-13,TMIN,15.6
2021-08-13,PRCP,0.0
2021-08-13,SNWD,0.0
2021-08-14,SNOW,0.0
2021-08-14,TMAX,27.2
2021-08-14,TMIN,15.6
2021-08-14,PRCP,0.0
2021-08-14,SNWD,0.0
2021-08-15,SNOW,0.0
2021-08-15,TMAX,29.4
2021-08-15,TMIN,13.9
2021-08-15,PRCP,0.0
2021-08-15,SNWD,0.0
2021-08-16,SNOW,0.0
2021-08-16,TMAX,28.9
2021-08-16,TMIN,16.7
2021-08-16,PRCP,0.0
2021-08-16,SNWD,0.0
2021-08-17,SNOW,0.0
2021-08-17,TMAX,28.9
2021-08-17,TMIN,17.8
2021-08-17,PRCP,0.0
2021-08-17,SNWD,0.0
2021-08-18,SNOW,0.0
2021-08-18,TMAX,30.6
2021-08-18,TMIN,18.9
2021-08-18,PRCP,0.0
2021-08-18,SNWD,0.0
2021-08-19,SNOW,0.0
2021-08-19,TMAX,32.2
2021-08-19,TMIN,21.1
2021-08-19,PRCP,0.0
2021-08-19,SNWD,0.0
2021-08-20,SNOW,0.0
2021-08-20,TMAX,32.8
2021-08-20,TMIN,21.7
2021-08-20,PRCP,0.0
2021-08-20,SNWD,0.0
2021-08-21,SNOW,0.0
2021-08-21,TMAX,31.7
2021-08-21,TMIN,22.2
2021-08-21,PRCP,2.8
2021-08-21,SNWD,0.0
2021-08-22,SNOW,0.0
2021-08-22,TMAX,24.4
2021-08-22,TMIN,14.4
2021-08-22,PRCP,0.0
2021-08-22,SNWD,0.0
2021-08-23,SNOW,0.0
2021-08-23,TMAX,26.1
2021-08-23,TMIN,13.9
2021-08-23,PRCP,3.3
2021-08-23,SNWD,0.0
2021-08-24,SNOW,0.0
2021-08-24,TMAX,31.7
2021-08-24,TMIN,16.1
2021-08-24,PRCP,3.6
2021-08-24,SNWD,0.0
2021-08-25,SNOW,0.0
2021-08-25,TMAX,27.8
2021-08-25,TMIN,20.0
2021-08-25,PRCP,22.9
2021-08-25,SNWD,0.0
2021-08-26,SNOW,0.0
2021-08-26,TMAX,30.0
2021-08-26,TMIN,17.8
2021-08-26,PRCP,0.0
2021-08-26,SNWD,0.0
2021-08-27,SNOW,0.0
2021-08-27,TMAX,23.9
2021-08-27,TMIN,17.8
2021-08-27,PRCP,29.2
2021-08-27,SNWD,0.0
2021-08-28,SNOW,0.0
2021-08-28,TMAX,25.0
2021-08-28,TMIN,21.1
2021-08-28,PRCP,12.7
2021-08-28,SNWD,0.0
2021-08-29,SNOW,0.0
2021-08-29,TMAX,30.0
2021-08-29,TMIN,20.0
2021-08-29,PRCP,19.1
2021-08-29,SNWD,0.0
2021-08-30,SNOW,0.0
2021-08-30,TMAX,28.3
2021-08-30,TMIN,17.2
2021-08-30,PRCP,0.0
2021-08-30,SNWD,0.0
2021-08-31,SNOW,0.0
2021-08-31,TMAX,30.0
2021-08-31,TMIN,16.1
2021-08-31,PRCP,0.0
2021-08-31,SNWD,0.0
2021-09-01,SNOW,0.0
2021-09-01,TMAX,26.7
2021-09-01,TMIN,17.2
2021-09-01,PRCP,0.0
2021-09-01,SNWD,0.0
2021-09-02,SNOW,0.0
2021-09-02,TMAX,26.7
2021-09-02,TMIN,16.1
2021-09-02,PRCP,0.0
2021-09-02,SNWD,0.0
2021-09-03,SNOW,0.0
2021-09-03,TMAX,21.7
2021-09-03,TMIN,16.1
2021-09-03,PRCP,14.2
2021-09-03,SNWD,0.0
2021-09-04,SNOW,0.0
2021-09-04,TMAX,18.3
2021-09-04,TMIN,16.1
2021-09-04,PRCP,0.8
2021-09-04,SNWD,0.0
2021-09-05,SNOW,0.0
2021-09-05,TMAX,26.1
2021-09-05,TMIN,16.1
2021-09-05,PRCP,0.0
2021-09-05,SNWD,0.0
2021-09-06,SNOW,0.0
2021-09-06,TMAX,25.6
2021-09-06,TMIN,13.9
2021-09-06,PRCP,0.0
2021-09-06,SNWD,0.0
2021-09-07,SNOW,0.0
2021-09-07,TMAX,27.2
2021-09-07,TMIN,12.8
2021-09-07,PRCP,0.0
2021-09-07,SNWD,0.0
2021-09-08,SNOW,0.0
2021-09-08,TMAX,26.7
2021-09-08,TMIN,16.1
2021-09-08,PRCP,0.0
2021-09-08,SNWD,0.0
2021-09-09,SNOW,0.0
2021-09-09,TMAX,23.9
2021-09-09,TMIN,12.8
2021-09-09,PRCP,0.0
2021-09-09,SNWD,0.0
2021-09-10,SNOW,0.0
2021-09-10,TMAX,25.6
2021-09-10,TMIN,12.8
2021-09-10,PRCP,0.0
2021-09-10,SNWD,0.0
2021-09-11,SNOW,0.0
2021-09-11,TMAX,27.8
2021-09-11,TMIN,13.9
2021-09-11,PRCP,0.0
2021-09-11,SNWD,0.0
2021-09-12,SNOW,0.0
2021-09-12,TMAX,26.1
2021-09-12,TMIN,16.1
2021-09-12,PRCP,0.0
2021-09-12,SNWD,0.0
2021-09-13,SNOW,0.0
2021-09-13,TMAX,23.3
2021-09-13,TMIN,12.2
2021-09-13,PRCP,0.8
2021-09-13,SNWD,0.0
2021-09-14,SNOW,0.0
2021-09-14,TMAX,24.4
2021-09-14,TMIN,11.7
2021-09-14,PRCP,7.9
2021-09-14,SNWD,0.0
2021-09-15,SNOW,0.0
2021-09-15,TMAX,22.8
2021-09-15,TMIN,11.7
2021-09-15,PRCP,0.0
2021-09-15,SNWD,0.0
2021-09-16,SNOW,0.0
2021-09-16,TMAX,26.1
2021-09-16,TMIN,11.1
2021-09-16,PRCP,0.0
2021-09-16,SNWD,0.0
2021-09-17,SNOW,0.0
2021-09-17,TMAX,30.6
2021-09-17,TMIN,16.7
2021-09-17,PRCP,4.6
2021-09-17,SNWD,0.0
2021-09-18,SNOW,0.0
2021-09-18,TMAX,23.3
2021-09-18,TMIN,10.6
2021-09-18,PRCP,0.0
2021-09-18,SNWD,0.0
2021-09-19,SNOW,0.0
2021-09-19,TMAX,25.6
2021-09-19,TMIN,10.0
2021-09-19,PRCP,0.0
2021-09-19,SNWD,0.0
2021-09-20,SNOW,0.0
2021-09-20,TMAX,32.2
2021-09-20,TMIN,18.9
2021-09-20,PRCP,0.0
2021-09-20,SNWD,0.0
2021-09-21,SNOW,0.0
2021-09-21,TMAX,25.6
2021-09-21,TMIN,14.4
2021-09-21,PRCP,10.4
2021-09-21,SNWD,0.0
2021-09-22,SNOW,0.0
2021-09-22,TMAX,20.0
2021-09-22,TMIN,11.1
2021-09-22,PRCP,0.0
2021-09-22,SNWD,0.0
2021-09-23,SNOW,0.0
2021-09-23,TMAX,21.7
2021-09-23,TMIN,9.4
2021-09-23,PRCP,0.0
2021-09-23,SNWD,0.0
2021-09-24,SNOW,0.0
2021-09-24,TMAX,24.4
2021-09-24,TMIN,8.3
2021-09-24,PRCP,0.0
2021-09-24,SNWD,0.0
2021-09-25,SNOW,0.0
2021-09-25,TMAX,17.8
2021-09-25,TMIN,7.2
2021-09-25,PRCP,1.0
2021-09-25,SNWD,0.0
2021-09-26,SNOW,0.0
2021-09-26,TMAX,21.1
2021-09-26,TMIN,7.2
2021-09-26,PRCP,0.0
2021-09-26,SNWD,0.0
2021-09-27,SNOW,0.0
2021-09-27,TMAX,29.4
2021-09-27,TMIN,10.0
2021-09-27,PRCP,0.0
2021-09-27,SNWD,0.0
2021-09-28,SNOW,0.0
2021-09-28,TMAX,25.6
2021-09-28,TMIN,12.8
2021-09-28,PRCP,0.0
2021-09-28,SNWD,0.0
2021-09-29,SNOW,0.0
2021-09-29,TMAX,27.2
2021-09-29,TMIN,13.9
2021-09-29,PRCP,0.0
2021-09-29,SNWD,0.0
2021-09-30,SNOW,0.0
2021-09-30,TMAX,28.3
2021-09-30,TMIN,15.6
2021-09-30,PRCP,0.0
2021-09-30,SNWD,0.0
2021-10-01,SNOW,0.0
2021-10-01,TMAX,28.9
2021-10-01,TMIN,17.2
2021-10-01,PRCP,0.0
2021-10-01,SNWD,0.0
2021-10-02,SNOW,0.0
2021-10-02,TMAX,28.9
2021-10-02,TMIN,17.2
2021-10-02,PRCP,0.3
2021-10-02,SNWD,0.0
2021-10-03,SNOW,0.0
2021-10-03,TMAX,24.4
2021-10-03,TMIN,17.8
2021-10-03,PRCP,0.3
2021-10-03,SNWD,0.0
2021-10-04,SNOW,0.0
2021-10-04,TMAX,21.7
2021-10-04,TMIN,12.8
2021-10-04,PRCP,0.0
2021-10-04,SNWD,0.0
2021-10-05,SNOW,0.0
2021-10-05,TMAX,23.3
2021-10-05,TMIN,12.2
2021-10-05,PRCP,0.0
2021-10-05,SNWD,0.0
2021-10-06,SNOW,0.0
2021-10-06,TMAX,24.4
2021-10-06,TMIN,11.7
2021-10-06,PRCP,0.0
2021-10-06,SNWD,0.0
2021-10-07,SNOW,0.0
2021-10-07,TMAX,24.4
2021-10-07,TMIN,13.3
2021-10-07,PRCP,0.0
2021-10-07,SNWD,0.0
2021-10-08,SNOW,0.0
2021-10-08,TMAX,20.6
2021-10-08,TMIN,16.1
2021-10-08,PRCP,0.8
2021-10-08,SNWD,0.0
2021-10-09,SNOW,0.0
2021-10-09,TMAX,22.2
2021-10-09,TMIN,17.2
2021-10-09,PRCP,0.0
2021-10-09,SNWD,0.0
2021-10-10,SNOW,0.0
2021-10-10,TMAX,25.0
2021-10-10,TMIN,17.2
2021-10-10,PRCP,0.3
2021-10-10,SNWD,0.0
2021-10-11,SNOW,0.0
2021-10-11,TMAX,23.3
2021-10-11,TMIN,10.6
2021-10-11,PRCP,0.0
2021-10-11,SNWD,0.0
2021-10-12,SNOW,0.0
2021-10-12,TMAX,20.6
2021-10-12,TMIN,10.0
2021-10-12,PRCP,0.0
2021-10-12,SNWD,0.0
2021-10-13,SNOW,0.0
2021-10-13,TMAX,18.9
2021-10-13,TMIN,13.3
2021-10-13,PRCP,0.0
2021-10-13,SNWD,0.0
2021-10-14,SNOW,0.0
2021-10-14,TMAX,18.3
2021-10-14,TMIN,10.6
2021-10-14,PRCP,0.5
2021-10-14,SNWD,0.0
2021-10-15,SNOW,0.0
2021-10-15,TMAX,14.4
2021-10-15,TMIN,6.7
2021-10-15,PRCP,0.0
2021-10-15,SNWD,0.0
2021-10-16,SNOW,0.0
2021-10-16,TMAX,14.4
2021-10-16,TMIN,6.1
2021-10-16,PRCP,0.0
2021-10-16,SNWD,0.0
2021-10-17,SNOW,0.0
2021-10-17,TMAX,17.2
2021-10-17,TMIN,4.4
2021-10-17,PRCP,0.0
2021-10-17,SNWD,0.0
2021-10-18,SNOW,0.0
2021-10-18,TMAX,20.0
2021-10-18,TMIN,3.9
2021-10-18,PRCP,0.0
2021-10-18,SNWD,0.0
2021-10-19,SNOW,0.0
2021-10-19,TMAX,26.1
2021-10-19,TMIN,8.3
2021-10-19,PRCP,0.0
2021-10-19,SNWD,0.0
2021-10-20,SNOW,0.0
2021-10-20,TMAX,24.4
2021-10-20,TMIN,10.6
2021-10-20,PRCP,0.0
2021-10-20,SNWD,0.0
2021-10-21,SNOW,0.0
2021-10-21,TMAX,16.1
2021-10-21,TMIN,8.3
2021-10-21,PRCP,12.2
2021-10-21,SNWD,0.0
2021-10-22,SNOW,0.0
2021-10-22,TMAX,11.1
2021-10-22,TMIN,1.7
2021-10-22,PRCP,0.0
2021-10-22,SNWD,0.0
2021-10-23,SNOW,0.0
2021-10-23,TMAX,11.1
2021-10-23,TMIN,1.7
2021-10-23,PRCP,0.0
2021-10-23,SNWD,0.0
2021-10-24,SNOW,0.0
2021-10-24,TMAX,12.2
2021-10-24,TMIN,0.6
2021-10-24,PRCP,0.0
2021-10-24,SNWD,0.0
2021-10-25,SNOW,0.0
2021-10-25,TMAX,10.0
2021-10-25,TMIN,3.9
2021-10-25,PRCP,0.0
2021-10-25,SNWD,0.0
2021-10-26,SNOW,0.0
2021-10-26,TMAX,12.8
2021-10-26,TMIN,3.9
2021-10-26,PRCP,0.0
2021-10-26,SNWD,0.0
2021-10-27,SNOW,0.0
2021-10-27,TMAX,13.3
2021-10-27,TMIN,4.4
2021-10-27,PRCP,0.0
2021-10-27,SNWD,0.0
2021-10-28,SNOW,0.0
2021-10-28,TMAX,13.3
2021-10-28,TMIN,4.4
2021-10-28,PRCP,11.7
2021-10-28,SNWD,0.0
2021-10-29,SNOW,0.0
2021-10-29,TMAX,10.0
2021-10-29,TMIN,7.8
2021-10-29,PRCP,3.6
2021-10-29,SNWD,0.0
2021-10-30,SNOW,0.0
2021-10-30,TMAX,13.9
2021-10-30,TMIN,3.3
2021-10-30,PRCP,0.0
2021-10-30,SNWD,0.0
2021-10-31,SNOW,0.0
2021-10-31,TMAX,15.0
2021-10-31,TMIN,2.2
2021-10-31,PRCP,0.0
2021-10-31,SNWD,0.0
2021-11-01,SNOW,0.0
2021-11-01,TMAX,9.4
2021-11-01,TMIN,0.6
2021-11-01,PRCP,0.0
2021-11-01,SNWD,0.0
2021-11-02,SNOW,0.0
2021-11-02,TMAX,6.7
2021-11-02,TMIN,0.0
2021-11-02,PRCP,0.0
2021-11-02,SNWD,0.0
2021-11-03,SNOW,0.0
2021-11-03,TMAX,6.1
2021-11-03,TMIN,1.7
2021-11-03,PRCP,0.0
2021-11-03,SNWD,0.0
2021-11-04,SNOW,0.0
2021-11-04,TMAX,7.2
2021-11-04,TMIN,-0.6
2021-11-04,PRCP,0.0
2021-11-04,SNWD,0.0
2021-11-05,SNOW,0.0
2021-11-05,TMAX,11.1
2021-11-05,TMIN,0.0
2021-11-05,PRCP,0.0
2021-11-05,SNWD,0.0
2021-11-06,SNOW,0.0
2021-11-06,TMAX,15.0
2021-11-06,TMIN,4.4
2021-11-06,PRCP,0.0
2021-11-06,SNWD,0.0
2021-11-07,SNOW,0.0
2021-11-07,TMAX,19.4
2021-11-07,TMIN,5.6
2021-11-07,PRCP,0.0
2021-11-07,SNWD,0.0
2021-11-08,SNOW,0.0
2021-11-08,TMAX,16.7
2021-11-08,TMIN,7.2
2021-11-08,PRCP,0.0
2021-11-08,SNWD,0.0
2021-11-09,SNOW,0.0
2021-11-09,TMAX,14.4
2021-11-09,TMIN,3.9
2021-11-09,PRCP,0.0
2021-11-09,SNWD,0.0
2021-11-10,SNOW,0.0
2021-11-10,TMAX,13.3
2021-11-10,TMIN,1.1
2021-11-10,PRCP,0.0
2021-11-10,SNWD,0.0
2021-11-11,SNOW,0.0
2021-11-11,TMAX,12.2
2021-11-11,TMIN,2.2
2021-11-11,PRCP,16.5
2021-11-11,SNWD,0.0
2021-11-12,SNOW,0.0
2021-11-12,TMAX,6.7
2021-11-12,TMIN,1.7
2021-11-12,PRCP,3.6
2021-11-12,SNWD,0.0
2021-11-13,SNOW,0.0
2021-11-13,TMAX,5.0
2021-11-13,TMIN,1.1
2021-11-13,PRCP,0.5
2021-11-13,SNWD,0.0
2021-11-14,TMAX,5.0
2021-11-14,TMIN,-0.6
2021-11-15,SNOW,0.0
2021-11-15,TMAX,1.1
2021-11-15,TMIN,-1.7
2021-11-15,PRCP,0.0
2021-11-15,SNWD,0.0
2021-11-16,SNOW,0.0
2021-11-16,TMAX,2.2
2021-11-16,TMIN,-1.1
2021-11-16,PRCP,0.0
2021-11-16,SNWD,0.0
2021-11-17,SNOW,0.0
2021-11-17,TMAX,7.2
2021-11-17,TMIN,0.0
2021-11-17,PRCP,0.0
2021-11-17,SNWD,0.0
2021-11-18,SNOW,0.0
2021-11-18,TMAX,5.6
2021-11-18,TMIN,-0.6
2021-11-18,PRCP,0.0
2021-11-18,SNWD,0.0
2021-11-19,SNOW,0.0
2021-11-19,TMAX,1.1
2021-11-19,TMIN,-6.1
2021-11-19,PRCP,0.0
2021-11-19,SNWD,0.0
2021-11-20,SNOW,0.0
2021-11-20,TMAX,5.6
2021-11-20,TMIN,-5.0
2021-11-20,PRCP,0.0
2021-11-20,SNWD,0.0
2021-11-21,SNOW,0.0
2021-11-21,TMAX,7.2
2021-11-21,TMIN,-0.6
2021-11-21,PRCP,0.0
2021-11-21,SNWD,0.0
2021-11-22,SNOW,0.0
2021-11-22,TMAX,3.9
2021-11-22,TMIN,-7.8
2021-11-22,PRCP,0.0
2021-11-22,SNWD,0.0
2021-11-23,SNOW,0.0
2021-11-23,TMAX,-0.6
2021-11-23,TMIN,-8.3
2021-11-23,PRCP,0.0
2021-11-23,SNWD,0.0
2021-11-24,SNOW,0.0
2021-11-24,TMAX,11.7
2021-11-24,TMIN,-2.8
2021-11-24,PRCP,0.0
2021-11-24,SNWD,0.0
2021-11-25,SNOW,0.0
2021-11-25,TMAX,9.4
2021-11-25,TMIN,-5.0
2021-11-25,PRCP,0.0
